"
내켜 v-hay_irule 내키
내켜 v-sub-udef_irule 내키
내켜서 v-sub-reason_irule 내키
내킬 v-mod-fut_irule 내키
내팽개쳐 v-comp-ae_irule 내팽개치
내팽개쳐 v-hay_irule 내팽개치
내팽개쳐 v-sub-udef_irule 내팽개치
내팽개친 v-mod-pst_irule 내팽개치
내팽개친 v-nonst-pres_irule 내팽개치
낸 v-mod-pst_irule 내
낸 v-nonst-pres_irule 내
낸다거나 v-sub-udef_irule 내
낸데 v-sub-udef_irule 내
낼 v-mod-fut_irule 내
낼수록 v-sub-udef_irule 내
낼지 v-sub-udef_irule 내
냄 v-ger-um_irule 내
냈 v-pst_irule 내
냈었 v-pst_irule 내
냉랭해진 v-mod-pst_irule 냉랭하아지
냉랭해진 v-nonst-pres_irule 냉랭하아지
냉철해져야 v-comp-eya_irule 냉철하아지
냉하여 v-comp-ae_irule 냉하
냉하여 v-sub-udef_irule 냉하
냉한 v-mod-pst_irule 냉하
냉혹해져 v-comp-ae_irule 냉혹하아지
냉혹해져 v-hay_irule 냉혹하아지
냉혹해져 v-sub-udef_irule 냉혹하아지
냉혹해져야 v-comp-eya_irule 냉혹하아지
너그러우며 v-sub-time_irule 너그럽
너그러우면서 v-sub-time_irule 너그럽
너그러운 v-mod-pst_irule 너그럽
너그러움 v-ger-um_irule 너그럽
너그러워서 v-sub-reason_irule 너그럽
너그러웠 v-pst_irule 너그럽
너는 v-mod-pres_irule 널
너덜거렸 v-pst_irule 너덜거리
너덜너덜해져 v-comp-ae_irule 너덜너덜하아지
너덜너덜해져 v-hay_irule 너덜너덜하아지
너덜너덜해져 v-sub-udef_irule 너덜너덜하아지
너덜너덜해질 v-mod-fut_irule 너덜너덜하아지
너른 v-mod-pst_irule 너르
너머 v-comp-ae_irule 넘
너머 v-hay_irule 넘
너머 v-sub-udef_irule 넘
너머다 v-sub-udef_irule 넘
너부데데한 v-mod-pst_irule 너부데데하
너부러져 v-comp-ae_irule 너부러지
너부러져 v-hay_irule 너부러지
너부러져 v-sub-udef_irule 너부러지
너시 v-hon_irule 널
넉넉해 v-comp-ae_irule 넉넉하
넉넉해 v-hay_irule 넉넉하
넉넉해 v-sub-udef_irule 넉넉하
넉넉해져야 v-comp-eya_irule 넉넉하아지
넉넉해진 v-mod-pst_irule 넉넉하아지
넉넉해진 v-nonst-pres_irule 넉넉하아지
넉넉해짐 v-ger-um_irule 넉넉하아지
넋빠진 v-mod-pst_irule 넋빠지
넋빠진 v-nonst-pres_irule 넋빠지
널따란 v-mod-pst_irule 널따랗
널러 v-comp-ae_irule 너르
널러 v-hay_irule 너르
널러 v-sub-udef_irule 너르
널러서 v-sub-reason_irule 너르
널려 v-comp-ae_irule 널리
널려 v-hay_irule 널리
널려 v-sub-udef_irule 널리
널려구 v-sub-udef_irule 넣
널렸 v-pst_irule 널리
널름거림 v-ger-um_irule 널름거리
널린 v-mod-pst_irule 널리
널린 v-nonst-pres_irule 널리
널부러져 v-comp-ae_irule 널부러지
널부러져 v-hay_irule 널부러지
널부러져 v-sub-udef_irule 널부러지
널브러져 v-comp-ae_irule 널부러지
널브러져 v-comp-ae_irule 널브러지
널브러져 v-hay_irule 널부러지
널브러져 v-hay_irule 널브러지
널브러져 v-sub-udef_irule 널부러지
널브러져 v-sub-udef_irule 널브러지
널브러졌 v-pst_irule 널브러지
널브러진 v-mod-pst_irule 널브러지
널브러진 v-nonst-pres_irule 널브러지
넒 v-ger-um_irule 널
넒나듦 v-ger-um_irule 넒나들
넓다란 v-mod-pst_irule 넓다랗
넓혀 v-comp-ae_irule 넓히
넓혀 v-hay_irule 넓히
넓혀 v-sub-udef_irule 넓히
넓혀서 v-sub-reason_irule 넓히
넓혀야 v-comp-eya_irule 넓히
넓혔 v-pst_irule 넓히
넓힌 v-mod-pst_irule 넓히
넓힌 v-nonst-pres_irule 넓히
넓힌다거나 v-sub-udef_irule 넓히
넓힐 v-mod-fut_irule 넓히
넓힘 v-ger-um_irule 넓히
넘가 v-comp-ae_irule 넘가
넘가 v-hay_irule 넘가
넘가 v-sub-udef_irule 넘가
넘갔 v-pst_irule 넘가
넘겨 v-comp-ae_irule 넘기
넘겨 v-hay_irule 넘기
넘겨 v-sub-udef_irule 넘기
넘겨다 v-sub-udef_irule 넘기
넘겨다본 v-mod-pst_irule 넘겨다보
넘겨다본 v-nonst-pres_irule 넘겨다보
넘겨다볼 v-mod-fut_irule 넘겨다보
넘겨다봄 v-ger-um_irule 넘겨다보
넘겨서 v-sub-reason_irule 넘기
넘겨야 v-comp-eya_irule 넘기
넘겨준 v-mod-pst_irule 넘겨주
넘겨준 v-nonst-pres_irule 넘겨주
넘겨줄 v-mod-fut_irule 넘겨주
넘겨줬 v-pst_irule 넘겨주
넘겼 v-pst_irule 넘기
넘긴 v-mod-pst_irule 넘기
넘긴 v-nonst-pres_irule 넘기
넘길 v-mod-fut_irule 넘기
넘길지 v-sub-udef_irule 넘기
넘나 v-comp-ae_irule 넘나
넘나 v-hay_irule 넘나
넘나 v-sub-udef_irule 넘나
넘나드는 v-mod-pres_irule 넘나들
넘나든 v-mod-pst_irule 넘나들
넘나든 v-nonst-pres_irule 넘나들
넘나들 v-mod-fut_irule 넘나들
넘나듦 v-ger-um_irule 넘나들
넘보신 v-mod-pst_irule 넘보시
넘보신 v-nonst-pres_irule 넘보시
넘본 v-mod-pst_irule 넘보
넘본 v-nonst-pres_irule 넘보
넘볼 v-mod-fut_irule 넘보
넘볼지 v-sub-udef_irule 넘보
넘실거려 v-comp-ae_irule 넘실거리
넘실거려 v-hay_irule 넘실거리
넘실거려 v-sub-udef_irule 넘실거리
넘실거린 v-mod-pst_irule 넘실거리
넘어가 v-comp-ae_irule 넘어가
넘어가 v-hay_irule 넘어가
넘어가 v-sub-udef_irule 넘어가
넘어가다가 v-sub-udef_irule 넘어가
넘어가서 v-sub-reason_irule 넘어가
넘어간 v-mod-pst_irule 넘어가
넘어간 v-nonst-pres_irule 넘어가
넘어갈 v-mod-fut_irule 넘어가
넘어감 v-ger-um_irule 넘어가
넘어갔 v-pst_irule 넘어가
넘어뜨려 v-comp-ae_irule 넘어뜨리
넘어뜨려 v-hay_irule 넘어뜨리
넘어뜨려 v-sub-udef_irule 넘어뜨리
넘어뜨린 v-mod-pst_irule 넘어뜨리
넘어뜨린 v-nonst-pres_irule 넘어뜨리
넘어뜨릴 v-mod-fut_irule 넘어뜨리
넘어서서 v-sub-reason_irule 넘어서
넘어서야 v-comp-eya_irule 넘어서
넘어선 v-mod-pst_irule 넘어서
넘어선 v-nonst-pres_irule 넘어서
넘어설 v-mod-fut_irule 넘어서
넘어섰 v-pst_irule 넘어서
넘어온 v-mod-pst_irule 넘어오
넘어온 v-nonst-pres_irule 넘어오
넘어올 v-mod-fut_irule 넘어오
넘어와 v-comp-ae_irule 넘어오
넘어와 v-hay_irule 넘어오
넘어와 v-sub-udef_irule 넘어오
넘어와서 v-sub-reason_irule 넘어오
넘어왔 v-pst_irule 넘어오
넘어져 v-comp-ae_irule 넘어지
넘어져 v-hay_irule 넘어지
넘어져 v-sub-udef_irule 넘어지
넘어져서 v-sub-reason_irule 넘어지
넘어졌 v-pst_irule 넘어지
넘어지셨 v-pst_irule 넘어지시
넘어지신 v-mod-pst_irule 넘어지시
넘어지신 v-nonst-pres_irule 넘어지시
넘어진 v-mod-pst_irule 넘어지
넘어진 v-nonst-pres_irule 넘어지
넘어질 v-mod-fut_irule 넘어지
넘어질지 v-sub-udef_irule 넘어지
넘으셨 v-pst_irule 넘으시
넘으신 v-mod-pst_irule 넘으시
넘으신 v-nonst-pres_irule 넘으시
넘쳐 v-comp-ae_irule 넘치
넘쳐 v-hay_irule 넘치
넘쳐 v-sub-udef_irule 넘치
넘쳐났 v-pst_irule 넘쳐나
넘쳐서 v-sub-reason_irule 넘치
넘쳐흘러 v-comp-ae_irule 넘쳐흐르
넘쳐흘러 v-hay_irule 넘쳐흐르
넘쳐흘러 v-sub-udef_irule 넘쳐흐르
넘쳤 v-pst_irule 넘치
넘친 v-mod-pst_irule 넘치
넘친 v-nonst-pres_irule 넘치
넘칠 v-mod-fut_irule 넘치
넘칠지 v-sub-udef_irule 넘치
넘침 v-ger-um_irule 넘치
넙적한 v-mod-pst_irule 넙적하
넣으셔서 v-sub-reason_irule 넣으시
네길 v-mod-fut_irule 네기
네모난 v-mod-pst_irule 네모나
네모진 v-mod-pst_irule 네모지
노고 v-and-coord_irule 놓
노고 v-comp-ko2_irule 놓
노고 v-comp-ko4_irule 놓
노고 v-sub-andthen_irule 놓
노곤해진 v-mod-pst_irule 노곤하아지
노곤해진 v-nonst-pres_irule 노곤하아지
노나 v-comp-ae_irule 노나
노나 v-hay_irule 노나
노나 v-sub-udef_irule 노나
노나니 v-sub-udef_irule 놀
노느냐 v-inter-infm_irule 놀
노는 v-mod-pres_irule 놀
노니 v-inter-infm_irule 놀
노니 v-sub-reason_irule 놀
노니까 v-sub-reason_irule 놓
노니는 v-mod-pres_irule 노닐
노니는데 v-sub-udef_irule 노닐
노닐 v-mod-fut_irule 노닐
노다가 v-sub-udef_irule 놀
노닥거릴 v-mod-fut_irule 노닥거리
노던 v-mod-pst_irule 놀
노란 v-mod-pst_irule 노랗
노래져 v-comp-ae_irule 노래지
노래져 v-hay_irule 노래지
노래져 v-sub-udef_irule 노래지
노랬 v-pst_irule 노랗
노려 v-comp-ae_irule 노리
노려 v-hay_irule 노리
노려 v-sub-udef_irule 노리
노려볼 v-mod-fut_irule 노려보
노려서 v-sub-reason_irule 노리
노렸 v-pst_irule 노리
노르께한 v-mod-pst_irule 노르께하
노르끼리한 v-mod-pst_irule 노르끼리하
노르무레한 v-mod-pst_irule 노르무레하
노른 v-mod-pst_irule 노르
노른 v-nonst-pres_irule 노르
노린 v-mod-pst_irule 노리
노린 v-nonst-pres_irule 노리
노릴 v-mod-fut_irule 노리
노릿한 v-mod-pst_irule 노릿하
노숙해진 v-mod-pst_irule 노숙하아지
노숙해진 v-nonst-pres_irule 노숙하아지
노시 v-hon_irule 놀
노신 v-mod-pst_irule 놓으시
노신 v-nonst-pres_irule 놓으시
노여운 v-mod-pst_irule 노엽
노여워서 v-sub-reason_irule 노엽
노오란 v-mod-pst_irule 노오랗
노한 v-mod-pst_irule 노하
노한 v-nonst-pres_irule 노하
노할 v-mod-fut_irule 노하
노함 v-ger-um_irule 노하
노했 v-pst_irule 노하
녹스는 v-mod-pres_irule 녹슬
녹슨 v-mod-pst_irule 녹슬
녹슨 v-nonst-pres_irule 녹슬
녹아내려 v-comp-ae_irule 녹아내리
녹아내려 v-hay_irule 녹아내리
녹아내려 v-sub-udef_irule 녹아내리
녹아내린 v-mod-pst_irule 녹아내리
녹아내린 v-nonst-pres_irule 녹아내리
녹아드는 v-mod-pres_irule 녹아들
녹아든 v-mod-pst_irule 녹아들
녹아든 v-nonst-pres_irule 녹아들
녹여 v-comp-ae_irule 녹이
녹여 v-hay_irule 녹이
녹여 v-sub-udef_irule 녹이
녹였 v-pst_irule 녹이
녹인 v-mod-pst_irule 녹이
녹인 v-nonst-pres_irule 녹이
녹일 v-mod-fut_irule 녹이
논 v-mod-pst_irule 놀
논 v-mod-pst_irule 놓
논 v-nonst-pres_irule 놀
논한 v-mod-pst_irule 논하
논한 v-nonst-pres_irule 논하
논할 v-mod-fut_irule 논하
논함 v-ger-um_irule 논하
논훔칠 v-mod-fut_irule 논훔치
놀 v-mod-fut_irule 놀
놀 v-mod-fut_irule 놓
놀라 v-comp-ae_irule 놀라
놀라 v-hay_irule 놀라
놀라 v-sub-udef_irule 놀라
놀라서 v-sub-reason_irule 놀라
놀라셔서 v-sub-reason_irule 놀라시
놀라셨 v-pst_irule 놀라시
놀라신 v-mod-pst_irule 놀라시
놀라신 v-nonst-pres_irule 놀라시
놀라실 v-mod-fut_irule 놀라시
놀라운 v-mod-pst_irule 놀랍
놀라운지 v-sub-time_irule 놀랍
놀라울 v-mod-fut_irule 놀랍
놀라움 v-ger-um_irule 놀랍
놀라워 v-comp-ae_irule 놀랍
놀라워 v-hay_irule 놀랍
놀라워 v-sub-udef_irule 놀랍
놀라워서 v-sub-reason_irule 놀랍
놀라워한 v-mod-pst_irule 놀라워하
놀라워한 v-nonst-pres_irule 놀라워하
놀라웠 v-pst_irule 놀랍
놀란 v-mod-pst_irule 놀라
놀란 v-nonst-pres_irule 놀라
놀랄 v-mod-fut_irule 놀라
놀람 v-ger-um_irule 놀라
놀랐 v-pst_irule 놀라
놀래 v-comp-ae_irule 놀라
놀래 v-comp-ae_irule 놀래
놀래 v-hay_irule 놀라
놀래 v-hay_irule 놀래
놀래 v-sub-udef_irule 놀라
놀래 v-sub-udef_irule 놀래
놀래서 v-sub-reason_irule 놀라
놀랜 v-mod-pst_irule 놀래
놀랜 v-nonst-pres_irule 놀래
놀랠 v-mod-fut_irule 놀래
놀러가서 v-sub-reason_irule 놀러가
놀러갈 v-mod-fut_irule 놀러가
놀러갔 v-pst_irule 놀러가
놀러온 v-mod-pst_irule 놀러오
놀러온 v-nonst-pres_irule 놀러오
놀러올 v-mod-fut_irule 놀러오
놀러왔 v-pst_irule 놀러오
놀려 v-comp-ae_irule 놀리
놀려 v-hay_irule 놀리
놀려 v-sub-udef_irule 놀리
놀려야 v-comp-eya_irule 놀리
놀렸 v-pst_irule 놀리
놀로 v-sub-pur_irule 놀
놀린 v-mod-pst_irule 놀리
놀린 v-nonst-pres_irule 놀리
놀릴 v-mod-fut_irule 놀리
놀림 v-ger-um_irule 놀리
놀아나다가 v-sub-udef_irule 놀아나
놀아난 v-mod-pst_irule 놀아나
놀아난 v-nonst-pres_irule 놀아나
놀아날 v-mod-fut_irule 놀아나
놀아났 v-pst_irule 놀아나
놀이며 v-sub-time_irule 놀
농사지어서 v-sub-reason_irule 농사짓
농사지은 v-mod-pst_irule 농사짓
농사지을 v-mod-fut_irule 농사짓
높다란 v-mod-pst_irule 높다랗
높아졌 v-pst_irule 높아지
높여 v-comp-ae_irule 높이
높여 v-hay_irule 높이
높여 v-sub-udef_irule 높이
높여라 v-hay_irule 높이
높여서 v-sub-reason_irule 높이
높여야 v-comp-eya_irule 높이
높였 v-pst_irule 높이
높으신 v-mod-pst_irule 높으시
높인 v-mod-pst_irule 높이
높인 v-nonst-pres_irule 높이
높일 v-mod-fut_irule 높이
높일수록 v-sub-udef_irule 높이
높일지 v-sub-udef_irule 높이
높임 v-ger-um_irule 높이
높직한 v-mod-pst_irule 높직하
높혀 v-comp-ae_irule 높히
높혀 v-hay_irule 높히
높혀 v-sub-udef_irule 높히
놓아둔 v-mod-pst_irule 놓아두
놓아둔 v-nonst-pres_irule 놓아두
놓아준 v-mod-pst_irule 놓아주
놓아준 v-nonst-pres_irule 놓아주
놓아줄 v-mod-fut_irule 놓아주
놓아줌 v-ger-um_irule 놓아주
놓여 v-comp-ae_irule 놓이
놓여 v-hay_irule 놓이
놓여 v-sub-udef_irule 놓이
놓여나 v-comp-ae_irule 놓여나
놓여나 v-hay_irule 놓여나
놓여나 v-sub-udef_irule 놓여나
놓여난 v-mod-pst_irule 놓여나
놓여난 v-nonst-pres_irule 놓여나
놓여날 v-mod-fut_irule 놓여나
놓여났 v-pst_irule 놓여나
놓여야 v-comp-eya_irule 놓이
놓였 v-pst_irule 놓
놓였 v-pst_irule 놓이
놓였었 v-pst_irule 놓이
놓으셨 v-pst_irule 놓으시
놓으신 v-mod-pst_irule 놓으시
놓으신 v-nonst-pres_irule 놓으시
놓이며 v-sub-time_irule 놓
놓인 v-mod-pst_irule 놓이
놓인 v-nonst-pres_irule 놓이
놓일 v-mod-fut_irule 놓이
놓임 v-ger-um_irule 놓이
놓쳐 v-comp-ae_irule 놓치
놓쳐 v-hay_irule 놓치
놓쳐 v-sub-udef_irule 놓치
놓쳐서 v-sub-reason_irule 놓치
놓쳤 v-pst_irule 놓치
놓친 v-mod-pst_irule 놓치
놓친 v-nonst-pres_irule 놓치
놓칠 v-mod-fut_irule 놓치
놔 v-comp-ae_irule 놓
놔 v-hay_irule 놓
놔 v-sub-udef_irule 놓
놔두기 v-ger-ki_irule 놓아두
놔두는 v-mod-pres_irule 놓아두
놔두었 v-pst_irule 놓아두
놔두지 v-comp-ci_irule 놓아두
놔둔 v-mod-pst_irule 놔두
놔둔 v-nonst-pres_irule 놔두
놔둘 v-mod-fut_irule 놔두
놔둬야 v-comp-eya_irule 놓아두
놔뒀 v-pst_irule 놔두
놔라 v-hay_irule 놓
놔서 v-sub-reason_irule 놓
놔주기 v-ger-ki_irule 놓아주
놨 v-pst_irule 놓
뇌까렸 v-pst_irule 뇌까리
뇌까린 v-mod-pst_irule 뇌까리
뇌까린 v-nonst-pres_irule 뇌까리
뇌까림 v-ger-um_irule 뇌까리
뇌꼴스러워서 v-sub-reason_irule 뇌꼴스럽
누그러뜨려 v-comp-ae_irule 누그러뜨리
누그러뜨려 v-hay_irule 누그러뜨리
누그러뜨려 v-sub-udef_irule 누그러뜨리
누그러뜨려서 v-sub-reason_irule 누그러뜨리
누그러뜨린 v-mod-pst_irule 누그러뜨리
누그러뜨린 v-nonst-pres_irule 누그러뜨리
누그러뜨릴 v-mod-fut_irule 누그러뜨리
누그러져 v-comp-ae_irule 누그러지
누그러져 v-hay_irule 누그러지
누그러져 v-sub-udef_irule 누그러지
누그러졌 v-pst_irule 누그러지
누그러진 v-mod-pst_irule 누그러지
누그러진 v-nonst-pres_irule 누그러지
누그러질 v-mod-fut_irule 누그러지
누기찬 v-mod-pst_irule 누기차
누기찬 v-nonst-pres_irule 누기차
누런 v-mod-pst_irule 누렇
누레진 v-mod-pst_irule 누레지
누레진 v-nonst-pres_irule 누레지
누려 v-comp-ae_irule 누리
누려 v-hay_irule 누리
누려 v-sub-udef_irule 누리
누려야 v-comp-eya_irule 누리
누렸 v-pst_irule 누리
누르퉁퉁한 v-mod-pst_irule 누르퉁퉁하
누른 v-mod-pst_irule 누르
누른 v-nonst-pres_irule 누르
누를 v-mod-fut_irule 누르
누리끼한 v-mod-pst_irule 누리끼하
누리셨 v-pst_irule 누리시
누린 v-mod-pst_irule 누리
누린 v-nonst-pres_irule 누리
누릴 v-mod-fut_irule 누리
누림 v-ger-um_irule 누리
누벼 v-comp-ae_irule 누비
누벼 v-hay_irule 누비
누벼 v-sub-udef_irule 누비
누벼서 v-sub-reason_irule 누비
누벼야 v-comp-eya_irule 누비
누볐 v-pst_irule 누비
누빈 v-mod-pst_irule 누비
누빈 v-nonst-pres_irule 누비
누빌 v-mod-fut_irule 누비
누빔 v-ger-um_irule 누비
누어 v-comp-ae_irule 눕
누어 v-hay_irule 눕
누어 v-sub-udef_irule 눕
누어서 v-sub-reason_irule 눕
누여 v-comp-ae_irule 누이
누여 v-hay_irule 누이
누여 v-sub-udef_irule 누이
누우나 v-comp-na_irule 눕
누우니 v-inter-infm_irule 눕
누우니 v-sub-reason_irule 눕
누우런 v-mod-pst_irule 누우렇
누우며 v-sub-time_irule 눕
누우면 v-sub-cond_irule 눕
누우면서 v-sub-time_irule 눕
누우셨 v-pst_irule 눕시
누우신 v-mod-pst_irule 눕시
누우신 v-nonst-pres_irule 눕시
누우실지 v-sub-udef_irule 눕으시
누운 v-mod-pst_irule 눕
누울 v-mod-fut_irule 눕
누워 v-comp-ae_irule 눕
누워 v-hay_irule 눕
누워 v-sub-udef_irule 눕
누워서 v-sub-reason_irule 눕
누워야 v-comp-eya_irule 눕
누웠 v-pst_irule 눕
누은 v-mod-pst_irule 눕
누음 v-ger-um_irule 눕
누인 v-mod-pst_irule 누이
누인 v-nonst-pres_irule 누이
누일 v-mod-fut_irule 누이
누질러 v-comp-ae_irule 누지르
누질러 v-hay_irule 누지르
누질러 v-sub-udef_irule 누지르
누쳤 v-pst_irule 누치
누추해 v-comp-ae_irule 누추하
누추해 v-hay_irule 누추하
누추해 v-sub-udef_irule 누추하
누추해져서 v-sub-reason_irule 누추하아지
누추해질 v-mod-fut_irule 누추하아지
눅눅해 v-comp-ae_irule 눅눅하
눅눅해 v-hay_irule 눅눅하
눅눅해 v-sub-udef_irule 눅눅하
눅눅해진 v-mod-pst_irule 눅눅하아지
눅눅해진 v-nonst-pres_irule 눅눅하아지
눅일 v-mod-fut_irule 눅이
눈 v-mod-pst_irule 누
눈 v-nonst-pres_irule 누
눈깜박할 v-mod-fut_irule 눈깜박하
눈깜짝할 v-mod-fut_irule 눈깜짝하
눈꼴사나운 v-mod-pst_irule 눈꼴사납
눈떠 v-comp-ae_irule 눈뜨
눈떠 v-hay_irule 눈뜨
눈떠 v-sub-udef_irule 눈뜨
눈떴 v-pst_irule 눈뜨
눈뜬 v-mod-pst_irule 눈뜨
눈뜬 v-nonst-pres_irule 눈뜨
눈뜰 v-mod-fut_irule 눈뜨
눈뜸 v-ger-um_irule 눈뜨
눈먼 v-mod-pst_irule 눈멀
눈물겨운 v-mod-pst_irule 눈물겹
눈물겨울 v-mod-fut_irule 눈물겹
눈물겨웠 v-pst_irule 눈물겹
눈물지은 v-mod-pst_irule 눈물짓
눈부셔 v-comp-ae_irule 눈부시
눈부셔 v-hay_irule 눈부시
눈부셔 v-sub-udef_irule 눈부시
눈부셔서 v-sub-reason_irule 눈부시
눈부셨 v-pst_irule 눈부시
눈부신 v-mod-pst_irule 눈부시
눈부실 v-mod-fut_irule 눈부시
눈부심 v-ger-um_irule 눈부시
눈여겨 v-comp-ae_irule 눈여기
눈여겨 v-hay_irule 눈여기
눈여겨 v-sub-udef_irule 눈여기
눈여겨본 v-mod-pst_irule 눈여겨보
눈여겨본 v-nonst-pres_irule 눈여겨보
눈여겨볼 v-mod-fut_irule 눈여겨보
눈여겨봐 v-comp-ae_irule 눈여겨보
눈여겨봐 v-hay_irule 눈여겨보
눈여겨봐 v-sub-udef_irule 눈여겨보
눈치챈 v-mod-pst_irule 눈치채
눈치챈 v-nonst-pres_irule 눈치채
눈치챌 v-mod-fut_irule 눈치채
눈치챘 v-pst_irule 눈치채
눈흘김 v-ger-um_irule 눈흘기
눌 v-mod-fut_irule 누
눌게 v-comp-key_irule 눋
;;눌게 v-sub-result_irule 눋
눌러 v-comp-ae_irule 누르
눌러 v-hay_irule 누르
눌러 v-sub-udef_irule 누르
눌러둠 v-ger-um_irule 눌러두
눌러사는 v-mod-pres_irule 눌러살
눌러살 v-mod-fut_irule 눌러살
눌러서 v-sub-reason_irule 누르
눌러쓴 v-mod-pst_irule 눌러쓰
눌러쓴 v-nonst-pres_irule 눌러쓰
눌러야 v-comp-eya_irule 누르
눌렀 v-pst_irule 누르
눌려 v-comp-ae_irule 눌리
눌려 v-hay_irule 눌리
눌려 v-sub-udef_irule 눌리
눌려서 v-sub-reason_irule 눌리
눌렸 v-pst_irule 눌리
눌린 v-mod-pst_irule 눌리
눌린 v-nonst-pres_irule 눌리
눕혀 v-comp-ae_irule 눕히
눕혀 v-hay_irule 눕히
눕혀 v-sub-udef_irule 눕히
눕혔 v-pst_irule 눕히
눕힌 v-mod-pst_irule 눕히
눕힌 v-nonst-pres_irule 눕히
눕힐 v-mod-fut_irule 눕히
눙쳐 v-comp-ae_irule 눙치
눙쳐 v-hay_irule 눙치
눙쳐 v-sub-udef_irule 눙치
눙쳤 v-pst_irule 눙치
눠 v-comp-ae_irule 누
눠 v-hay_irule 누
눠 v-sub-udef_irule 누
눠서 v-sub-reason_irule 누
눠야 v-comp-eya_irule 누
눴 v-pst_irule 누
뉘여 v-comp-ae_irule 뉘이
뉘여 v-hay_irule 뉘이
뉘여 v-sub-udef_irule 뉘이
뉘우쳐 v-comp-ae_irule 뉘우치
뉘우쳐 v-hay_irule 뉘우치
뉘우쳐 v-sub-udef_irule 뉘우치
뉘우쳤 v-pst_irule 뉘우치
뉘우친 v-mod-pst_irule 뉘우치
뉘우친 v-nonst-pres_irule 뉘우치
뉘우칠 v-mod-fut_irule 뉘우치
뉘우침 v-ger-um_irule 뉘우치
뉘일 v-mod-fut_irule 뉘이
느긋해진 v-mod-pst_irule 느긋하아지
느긋해진 v-nonst-pres_irule 느긋하아지
느꺼움 v-ger-um_irule 느껍
느껴 v-comp-ae_irule 느끼
느껴 v-hay_irule 느끼
느껴 v-sub-udef_irule 느끼
느껴서 v-sub-reason_irule 느끼
느껴야 v-comp-eya_irule 느끼
느껴요 v-hayyo-fm_irule 느끼
느꼈 v-pst_irule 느끼
느꼈었 v-pst_irule 느끼
느끼셨 v-pst_irule 느끼시
느끼신 v-mod-pst_irule 느끼시
느끼신 v-nonst-pres_irule 느끼시
느낀 v-mod-pst_irule 느끼
느낀 v-nonst-pres_irule 느끼
느낀지 v-sub-time_irule 느끼
느낄 v-mod-fut_irule 느끼
느낄수록 v-sub-udef_irule 느끼
느낄지 v-sub-udef_irule 느끼
느느니 v-sub-udef_irule 늘
느는 v-mod-pres_irule 늘
느려 v-comp-ae_irule 느리
느려 v-hay_irule 느리
느려 v-sub-udef_irule 느리
느려빠진 v-mod-pst_irule 느려빠지
느렸 v-pst_irule 느리
느린 v-mod-pst_irule 느리
느림 v-ger-um_irule 느리
느슨해 v-comp-ae_irule 느슨하
느슨해 v-hay_irule 느슨하
느슨해 v-sub-udef_irule 느슨하
느슨해져 v-comp-ae_irule 느슨하아지
느슨해져 v-hay_irule 느슨하아지
느슨해져 v-sub-udef_irule 느슨하아지
느슨해졌 v-pst_irule 느슨하아지
느슨해진 v-mod-pst_irule 느슨하아지
느슨해진 v-nonst-pres_irule 느슨하아지
느신 v-mod-pst_irule 늘시
느신 v-nonst-pres_irule 늘시
는 v-mod-pres_irule 있
는 v-mod-pst_irule 늘
는 v-nonst-pres_irule 늘
는다 v-sub-udef_irule 늘
늘 v-mod-fut_irule 늘
늘려 v-comp-ae_irule 늘리
늘려 v-hay_irule 늘리
늘려 v-sub-udef_irule 늘리
늘려서 v-sub-reason_irule 늘리
늘려야 v-comp-eya_irule 늘리
늘렸 v-pst_irule 늘리
늘린 v-mod-pst_irule 늘리
늘린 v-nonst-pres_irule 늘리
늘린데 v-sub-udef_irule 늘리
늘릴 v-mod-fut_irule 늘리
늘림 v-ger-um_irule 늘리
늘수록 v-sub-udef_irule 늘
늘씬해진 v-mod-pst_irule 늘씬하아지
늘씬해진 v-nonst-pres_irule 늘씬하아지
늘어나 v-comp-ae_irule 늘어나
늘어나 v-hay_irule 늘어나
늘어나 v-sub-udef_irule 늘어나
늘어나서 v-sub-reason_irule 늘어나
늘어난 v-mod-pst_irule 늘어나
늘어난 v-nonst-pres_irule 늘어나
늘어날 v-mod-fut_irule 늘어나
늘어날수록 v-sub-udef_irule 늘어나
늘어날지 v-sub-udef_irule 늘어나
늘어남 v-ger-um_irule 늘어나
늘어났 v-pst_irule 늘어나
늘어놓여 v-comp-ae_irule 늘어놓이
늘어놓여 v-hay_irule 늘어놓이
늘어놓여 v-sub-udef_irule 늘어놓이
늘어놨 v-pst_irule 늘어놓
늘어뜨려 v-comp-ae_irule 늘어뜨리
늘어뜨려 v-hay_irule 늘어뜨리
늘어뜨려 v-sub-udef_irule 늘어뜨리
늘어뜨려야 v-comp-eya_irule 늘어뜨리
늘어뜨린 v-mod-pst_irule 늘어뜨리
늘어뜨린 v-nonst-pres_irule 늘어뜨리
늘어서 v-comp-ae_irule 늘어서
늘어서 v-hay_irule 늘어서
늘어서 v-sub-udef_irule 늘어서
늘어서서 v-sub-reason_irule 늘어서
늘어선 v-mod-pst_irule 늘어서
늘어선 v-nonst-pres_irule 늘어서
늘어져 v-comp-ae_irule 늘어지
늘어져 v-hay_irule 늘어지
늘어져 v-sub-udef_irule 늘어지
늘어져야 v-comp-eya_irule 늘어지
늘어졌 v-pst_irule 늘어지
늘어진 v-mod-pst_irule 늘어지
늘어진 v-nonst-pres_irule 늘어지
늘어질 v-mod-fut_irule 늘어지
